"","question.id","question.text","question.type","question.subtype","survey.id"
"8969","976199190","[Court watchers disregard this question] New Orleans Pretrial Services Risk Summary","open_ended","single",79438947
"8970","976199419","[Court watchers disregard this question] New Orleans Pretrial Services Risk Summary","open_ended","single",79438947
"8971","976199722","[Court watchers disregard this question] New Orleans Pretrial Services Risk Summary","open_ended","single",79438947
"8972","976199847","[Court watchers disregard this question] New Orleans Pretrial Services Risk Summary","open_ended","single",79438947
"8973","976200047","[Court watchers disregard this question] New Orleans Pretrial Services Risk Summary","open_ended","single",79438947
"8974","976200214","[Court watchers disregard this question] New Orleans Pretrial Services Risk Summary","open_ended","single",79438947
"8975","976200397","[Court watchers disregard this question] New Orleans Pretrial Services Risk Summary","open_ended","single",79438947
"8976","976200555","[Court watchers disregard this question] New Orleans Pretrial Services Risk Summary","open_ended","single",79438947
"8977","976200797","[Court watchers disregard this question] New Orleans Pretrial Services Risk Summary","open_ended","single",79438947
"8978","976201038","[Court watchers disregard this question] New Orleans Pretrial Services Risk Summary","open_ended","single",79438947
"8979","976201207","[Court watchers disregard this question] New Orleans Pretrial Services Risk Summary","open_ended","single",79438947
"8980","976201421","[Court watchers disregard this question] New Orleans Pretrial Services Risk Summary","open_ended","single",79438947
"8981","976201625","[Court watchers disregard this question] New Orleans Pretrial Services Risk Summary","open_ended","single",79438947
"8982","976201767","[Court watchers disregard this question] New Orleans Pretrial Services Risk Summary","open_ended","single",79438947
"8983","976202601","Did you observe more first appearances?","single_choice","vertical",79438947
"8984","976203113","Did you observe more first appearances?","single_choice","vertical",79438947
"8985","976203686","Did you observe more first appearances?","single_choice","vertical",79438947
"8986","976302679","[Q104 a] Did the magistrate or commissioner stop or cut off any attorneys from arguing?","single_choice","vertical",79438947
"8987","986329818","[Q35 on manual data sheet] Did you observe the magistrate or commissioner hold a defendant without setting bail? (<em>excluding extraditions</em>)","single_choice","vertical",79438947
"8988","986866433","[Q63 on manual data sheet] What is the defendant's name? (Write last name, first name)","open_ended","essay",79438947
"8989","986866434","[Q64 on manual data sheet] What is the docket number?","open_ended","essay",79438947
"8990","986866435","[Q65 on manual data sheet] What are the criminal charges against the defendant?","open_ended","essay",79438947
"8991","986866436","[Q66 on manual data sheet] What was the defendant's bail amount prior to the Preliminary Hearing?","open_ended","essay",79438947
"8992","986866437","[Q67 on manual data sheet] Was the defendant present?","single_choice","vertical",79438947
"8993","986866438","[Q68 on manual data sheet] Was the defendant represented by an attorney?","single_choice","vertical",79438947
"8994","986866439","[Q69 on manual data sheet] For which charges did the magistrate or commissioner find probable cause against the defendant?","open_ended","essay",79438947
"8995","986866440","[Q70 on manual data sheet] For which charges did the magistrate or commissioner find NO probable cause against the defendant?","open_ended","essay",79438947
"8996","986866441","[Q71 on manual data sheet] Did the defendant's bail amount change as a result of the Preliminary Hearing?","open_ended","multi",79438947
"8997","986866442","[Q72 on manual data sheet] Was the defendant released (ROR) as a result of the Preliminary Hearing?","single_choice","vertical",79438947
"8998","893967635","[Q1 on manual data sheet] Observer Name (Last, First)","open_ended","single",73246365
"8999","893968186","[Q2 on manual data sheet] Date of Observation (MM/DD/YYYY)","open_ended","single",73246365
"9000","893969877","[Q3 on manual data sheet] Section & Judge Observed?","single_choice","vertical",73246365
"9001","893970342","[Q4 on manual data sheet] Observation Start Time (Ex. 8:50 AM)","open_ended","single",73246365
"9002","893976379","[Q5 on manual data sheet] Observation End Time (Ex. 1:38 PM)","open_ended","single",73246365
"9003","893976832","[Q96 on manual data sheet] Were you able to observe court in your assigned courtroom?","multiple_choice","vertical",73246365
"9004","893978256","Was there a note on the door or a court staff member, explaining that the court was closed or providing alternative procedures?","multiple_choice","vertical",73246365
"9005","893978384","How did members of the public react to the closed courtroom? Please explain.","open_ended","essay",73246365
"9006","893978539","Did the Clerk of Court (Room 210) have any additional information on the status of the courtroom? ","multiple_choice","vertical",73246365
"9007","893980152","[Q86 on manual data sheet] Were there long lines getting through security?","multiple_choice","vertical",73246365
"9008","893980287","Were all courthouse facilities that you visited (restroom, elevator, cafeteria, etc.) working properly and well maintained?","multiple_choice","vertical",73246365
"9009","893980369","Did you feel safe in the courthouse or in the separate courtrooms? If no, why not?","multiple_choice","vertical",73246365
"9010","893980569","[Q6 on manual data sheet] Were you able to pick up a docket for your assigned courtroom from the Clerk of Court’s office (Room 210)?","multiple_choice","vertical",73246365
"9011","893980646","Is there enough seating for the public?","multiple_choice","vertical",73246365
"9012","893980757","Is there enough space for the staff, attorneys, and judge?","multiple_choice","vertical",73246365
"9013","893980900","Is there a safe distance between the parties, witnesses, and the public in the event an argument occurs?","multiple_choice","vertical",73246365
"9014","893982027","Was there a court docket posted somewhere inside or outside of the courtroom?","multiple_choice","vertical",73246365
"9015","893982209","[Q7 on manual data sheet] What time did the Judge first take the bench? (Do not complete if the judge is already on the bench when you arrive.)","open_ended","essay",73246365
"9016","893982288","How many testifying law enforcement officers (not including those providing inmate transportation or courtroom security) were waiting in the courtroom for the Judge to begin court?","open_ended","essay",73246365
"9017","893982365","[Q61 on manual data sheet] Were law enforcement officers on time for court?","multiple_choice","vertical",73246365
"9018","893982683","[Q8 on manual data sheet] Did the Judge welcome or introduce him/herself to the public at the beginning of court?","multiple_choice","vertical",73246365
"9019","893982883","[Q9 on manual data sheet] Did the Judge apologize for any delay in starting?","single_choice","vertical",73246365
"9020","893983062","Were court etiquette and rules clearly posted or explained by the judge or court staff before Court began?","multiple_choice","vertical",73246365
"9021","893983256","[Q10 on manual data sheet] Did the Judge or court staff provide an explanation for the order in which cases would be called?","multiple_choice","vertical",73246365
"9022","893983348","[Q11 on manual data sheet] What time did Court end for the day? (Do not complete if the Judge is still on the bench when you leave. Lunch recess is not necessarily when court ends for the day.)","open_ended","essay",73246365
"9023","893983726","[Q13 on manual data sheet] How many delays (time between cases) occurred during your observation period?","open_ended","essay",73246365
"9024","893983957","[Q14 on manual data sheet] How many estimated minutes did each delay take, and what were the reasons explained on the record?","open_ended","essay",73246365
"9025","893984199","[Q15 on manual data sheet] How many sidebars occurred with the judge speaking with both parties at the bench; what were the reasons explained on the record; and who initiated the sidebars?","open_ended","essay",73246365
"9026","893985771","Was discovery given late (not during the scheduled discovery appearance) by the prosecution or the defense?","multiple_choice","vertical",73246365
"9027","893985901","[Q58 on manual data sheet] If discovery was given late, was the opposing party given additional time before a trial or a hearing to review the discovery?","multiple_choice","vertical",73246365
"9028","893986026","[Q59 on manual data sheet] Was Brady evidence mentioned?","multiple_choice","vertical",73246365
"9029","893986198","[Q12 on manual data sheet] How many cases were heard by the judge during your observation period?","open_ended","essay",73246365
"9030","893986383","Did the Judge attempt to promptly hear the cases involving law enforcement officers present in court?","multiple_choice","vertical",73246365
"9031","893988283","[Q25 on manual data sheet] In how many cases were defendants' bonds forfeited, and what were the stated reasons for the forfeiture?","open_ended","essay",73246365
"9032","893988408","[Q100 on manual data sheet] If an interpreter was requested, was one made available during your observation time?","multiple_choice","vertical",73246365
"9033","894679977","NP - How many cases reached final disposition as a result of the State dismissing (nolle prosequi) the charge(s)? Which charges?","open_ended","essay",73246365
"9034","894680105","PGAC - How many cases reached final disposition as a result of the defendant pleading guilty as charged? Which charges?","open_ended","essay",73246365
"9035","894680269","PGAC - Where the defendant pled guilty as charged, was he or she sentenced on the date of your observation?","multiple_choice","vertical",73246365
"9036","894680495","PGLC - How many cases reached final disposition as a result of the defendant pleading guilty to lesser charges? Which charges?","open_ended","essay",73246365
"9037","894680633","Where the defendant pled guilty to lesser charges, was he or she sentenced on the date of your observation?","multiple_choice","vertical",73246365
"9038","894681707","FGAC - How many cases reached final disposition as a result of the defendant being found guilty as charged on at least one offense? Which charges?","open_ended","essay",73246365
"9039","894681843","FGAC - Where the defendant was found guilty as charged, was he or she sentenced on the date of your observation?","multiple_choice","vertical",73246365
"9040","894682118","Was the defendant sentenced as a multiple bill (habitual) offender?","multiple_choice","vertical",73246365
"9041","894682824","Were defendants offered the opportunity to speak or ask questions before being sentenced?","multiple_choice","vertical",73246365
"9042","894682977","Did the judge ask each defendant if he or she understood the sentence, or to repeat his/her understanding of the sentence?","multiple_choice","vertical",73246365
"9043","894683766","[Q29 on manual data sheet] How many cases were continued to another day by the Court due to a trial that was already in progress?","open_ended","essay",73246365
"9044","894683822","[Q30 on manual data sheet] How many cases were continued to another day by the Court due to a lack of jurors?","open_ended","essay",73246365
"9045","894683881","[Q31 on manual data sheet] How many cases were continued to another day by the Court due to doctors being unavailable or unprepared?","open_ended","essay",73246365
"9046","894683956","[Q32 on manual data sheet] How many cases were continued to another day due to the Assistant District Attorney being unavailable or unprepared?","open_ended","essay",73246365
"9047","894683968","[Q33 on manual data sheet] How many cases were continued to another day due to the State's law enforcement witness being unavailable to testify?","open_ended","essay",73246365
"9048","894683983","[Q34 on manual data sheet] How many cases total were continued to another day due to the State's civilian witness being unavailable to testify?","open_ended","essay",73246365
"9049","894683996","How many cases were continued to another day due to the State owing the Defense additional discovery?","open_ended","essay",73246365
"9050","894684017","How many cases were continued to another day due to the State's failure to request that an incarcerated defendant be brought to court?","open_ended","essay",73246365
"9051","894684039","How many cases were continued to another day due to the defense attorney being unprepared?","open_ended","essay",73246365
"9052","894684057","How many cases were continued to another day due to a defense witness being unavailable to testify?","open_ended","essay",73246365
"9053","894684087","How many cases were continued to another day due to the defense attorney's failure to appear in court?","open_ended","essay",73246365
"9054","894684096","How many cases were continued to another day due to a recent or upcoming change in defense counsel?","open_ended","essay",73246365
"9055","894684118","How many cases were continued to another day due to the Defense owing the State additional discovery?","open_ended","essay",73246365
"9056","894684197","How many cases were continued to another day due to the non-incarcerated defendant's failure to appear?","open_ended","essay",73246365
"9057","894684220","How many cases were continued to another day due to the Sheriff's Office or Department of Corrections' failure to produce an incarcerated defendant?","open_ended","essay",73246365
"9058","894684241","How many cases were continued to another day due to ongoing plea negotiations between the defense and the State?","open_ended","essay",73246365
"9059","894684306","How many cases were continued to another day due to a joint continuance request by both the State and the Defense?","open_ended","essay",73246365
"9060","894685409","Were defense attorneys present when their case was called?","single_choice","vertical",73246365
"9061","894685437","Were defense attorneys prepared and organized?","single_choice","vertical",73246365
"9062","894685462","Were defense attorneys respectful to all?","single_choice","vertical",73246365
"9063","894685502","Were defense attorneys audible?","single_choice","vertical",73246365
"9064","894685521","Did the judge appear to pay attention to all proceedings?","single_choice","vertical",73246365
"9065","894685600","Was the judge respectful to all defendants (e.g. making eye contact, greeting them by name, using a respectful tone, etc.)?","single_choice","vertical",73246365
"9066","894685625","Did the judge adequately describe what was happening to defendants using plain English?","single_choice","vertical",73246365
"9067","894685647","Was the judge respectful to all attorneys?","single_choice","vertical",73246365
"9068","894685666","Did the judge avoid showing favor towards prosecutors or defense attorneys?","single_choice","vertical",73246365
"9069","894685683","Did the judge maintain control of the Court, including minimizing disruptions and keeping jurors attentive?","single_choice","vertical",73246365
"9070","894685701","Was the judge audible?","single_choice","vertical",73246365
"9071","895006114","[Q147 on manual data sheet] Was the victim and/or victim’s family in court?","single_choice","vertical",73246365
"9072","895017056","What criminal charges did the defendant face?","open_ended","essay",73246365
"9073","895018100","Did the victim or victim’s family verbally participate in any of the proceedings?","single_choice","vertical",73246365
"9074","895018684","Was a victim impact statement made or referred to?","single_choice","vertical",73246365
"9075","895018967","Did the prosecution have any requests relating to the statement? ","single_choice","vertical",73246365
"9076","895019164","Did the judge grant the prosecution’s requests? ","single_choice","vertical",73246365
"9077","895019520","[Q153 on manual data sheet] Was the victim incarcerated at the time of his / her court appearance?","single_choice","vertical",73246365
"9078","895020469","How old did the victim appear?","single_choice","vertical",73246365
"9079","895020801","What ethnicity did the victim appear to belong to?","single_choice","vertical",73246365
"9080","895022216","What is the victim's gender?","single_choice","vertical",73246365
"9081","895022304","Did the victim speak English?","single_choice","vertical",73246365
"9082","895022584","Did defense attorneys have/use a confidential space in the courtroom to talk to their incarcerated clients?","single_choice","vertical",73246365
"9083","895022890","Did the Judge ask any questions related to the defendant’s income (e.g., whether the defendant was working)?","single_choice","vertical",73246365
"9084","895023152","Did the judge require defendant to hire a private attorney, for the sole reason that defendant had successfully paid bail or bond?","single_choice","vertical",73246365
"9085","895023259","[Q24 on manual data sheet] In how many cases did a public defender represent the defendant?","open_ended","essay",73246365
"9086","895023433","[Q23 on manual data sheet] In how many cases was the defendant unrepresented by an attorney?","open_ended","essay",73246365
"9087","895023577","Why was the case called?","open_ended","essay",73246365
"9088","895023751","Was the defendant representing him or herself, or was his/her attorney not in court?","single_choice","vertical",73246365
"9089","895024542","[Q22 on manual data sheet] In how many cases was a juvenile defendant incarcerated (wearing a red jumpsuit with the word juvenile written on the jumpsuit)?","open_ended","essay",73246365
"9090","895252822","How many witnesses testified for the prosecution?","open_ended","essay",73246365
"9091","895252971","How many of the prosecution’s testifying witnesses were civilians?","open_ended","essay",73246365
"9092","895253014","How many of the prosecution’s testifying witnesses were law enforcement?","open_ended","essay",73246365
"9093","895253088","How many witnesses testified for the defense?","open_ended","essay",73246365
"9094","895257821","Were law enforcement officers prepared for their testimony?","single_choice","vertical",73246365
"9095","895258305","Were law enforcement officers knowledgeable of the facts in the case?","single_choice","vertical",73246365
"9096","895258754","Were law enforcement officers honest in their testimony (Was any contradictory or potentially untruthful testimony noted)?","single_choice","vertical",73246365
"9097","895259286","Did law enforcement officers clearly answer questions?","single_choice","vertical",73246365
"9098","895259701","Did testifying law enforcement officers seem to understand their obligation under the law? (i.e. Miranda law, probable cause, etc.)","single_choice","vertical",73246365
"9099","895260359","How did the judge rule in the hearing?","single_choice","vertical",73246365
"9100","895262083","[Q131 on manual data sheet] Where did the jury exclusion process occur? (this is where def. and pros. tell the judge which jurors they will strike or exclude “strike for cause” or “strike peremptorily”)","single_choice","vertical",73246365
"9101","895263623","How many jurors appeared to be African American?","open_ended","essay",73246365
"9102","895263659","How many jurors appeared to be Caucasian?","open_ended","essay",73246365
"9103","895263680","How many jurors appeared to be Hispanic?","open_ended","essay",73246365
"9104","895263758","How many jurors appeared to be Asian?","open_ended","essay",73246365
"9105","895264023","How many jurors appeared to be another ethnicity? Please specify which ethnicity.","open_ended","essay",73246365
"9106","895264066","How many jurors are male?","open_ended","essay",73246365
"9107","895264090","How many jurors are female?","open_ended","essay",73246365
"9108","895264396","Was scientific or hard evidence proposed for introduction (gunshot residue (GSR), gunshot casings, blood spatter, DNA, finger print analysis, video/audio recordings, photos etc.)?","single_choice","vertical",73246365
"9109","895264830","Did the prosecution or the defense propose using an expert witness?","multiple_choice","vertical",73246365
"9110","895265008","[Q122 on manual data sheet] Did the judge allow the expert to testify?","single_choice","vertical",73246365
"9111","895265162","[Q123 on manual data sheet] How many eyewitnesses testified for the prosecution?","open_ended","essay",73246365
"9112","895265174","How many eyewitnesses testified for the defense?","open_ended","essay",73246365
"9113","895265296","[Q125 on manual data sheet] Did a child witness (age 0-18), mentally disabled witness, or otherwise fragile witness testify?","multiple_choice","vertical",73246365
"9114","895265689","Did either party propose in-camera testimony (outside of the view of the audience); ask to clear the court; or otherwise seek a protected or more private place for the fragile witness to testify?","multiple_choice","vertical",73246365
"9115","895265804","Did the judge offer a more confidential space in which the fragile witness could testify?","single_choice","vertical",73246365
"9116","895270520","Where the defendant was convicted on a sex crime, was s/he required to register as a sex offender?","multiple_choice","vertical",73246365
"9117","895270734","[Q142 on manual data sheet] Were you able to speak to any juror(s)?","multiple_choice","vertical",73246365
"9118","895270875","What are the jurors' genders?","multiple_choice","vertical",73246365
"9119","895271048","What are the jurors’ ethnicities?","multiple_choice","vertical",73246365
"9120","895271179","How old are the jurors?","multiple_choice","vertical",73246365
"9121","895271423","[Q158 on manual data sheet] Please write a short paragraph or make comment describing your day in Court, including any compliments, criticisms, suggestions, recommendations, or concerns you may have.","open_ended","essay",73246365
"9122","898449011","[Q16 on manual data sheet] How many sidebars occurred with the judge speaking with both parties in judge's chambers; what were the reasons explained on the record; and who initiated the sidebars?","open_ended","essay",73246365
"9123","898449077","[Q17 on manual data sheet] How many sidebars occurred with the judge speaking with only the prosecution at the bench; what were the reasons explained on the record; and who initiated the sidebars?","open_ended","essay",73246365
"9124","898449139","[Q18 on manual data sheet] How many sidebars occurred with the judge speaking with only the prosecution in judge's chambers; what were the reasons explained on the record; and who initiated the sidebars?","open_ended","essay",73246365
"9125","898449169","[Q19 on manual data sheet] How many sidebars occurred with the judge speaking with only the defense at the bench; what were the reasons explained on the record; and who initiated the sidebars?","open_ended","essay",73246365
"9126","898453692","[Q26 on manual data sheet] How many times was a victim mentioned by the judge, and what was said?","open_ended","essay",73246365
"9127","898453712","[Q27 on manual data sheet] How many times was a victim mentioned by the prosecution, and what was said?","open_ended","essay",73246365
"9128","898453723","[Q28 on manual data sheet] How many times was a victim mentioned by the defense, and what was said?","open_ended","essay",73246365
"9129","898454841","How many cases were continued to another day for unexplained reasons?","open_ended","essay",73246365
"9130","898454975","Specify the reason(s) for joint continuances and/or continuances for unlisted reasons.","open_ended","essay",73246365
"9131","898459585","FGLC - How many cases reached final disposition as a result of the defendant being found guilty of lesser charges? Which charges?","open_ended","essay",73246365
"9132","898459689","FGLC - Where the defendant was found guilty of lesser charges, was he or she sentenced on the date of your observation?","multiple_choice","vertical",73246365
"9133","898460879","Did you observe law enforcement officers testify?","single_choice","vertical",73246365
"9134","898477258","[Q69 on manual data sheet] Was the prosecution ready to promptly call each case?","single_choice","vertical",73246365
"9135","898477326","Was the prosecution prepared and organized?","single_choice","vertical",73246365
"9136","898477362","Was the prosecution respectful to all?","single_choice","vertical",73246365
"9137","898477422","Was the prosecution audible?","single_choice","vertical",73246365
"9138","898479870","Was it your perception that anyone was treated inappropriately or differently based on gender, race, ethnicity, religion, age, disability status, sexual orientation, economic status, etc.?","single_choice","vertical",73246365
"9139","898480394","Is this your first observation report of 2016?","single_choice","vertical",73246365
"9140","898480621","[Q89 on manual data sheet] Is this your first time observing this courtroom this year?","single_choice","vertical",73246365
"9141","898482191","[Q101 on manual data sheet] Did you observe any defendant being sentenced?","single_choice","vertical",73246365
"9142","898482484","Did the judge ask each defendant if he or she had enough time to discuss the case with counsel?","single_choice","vertical",73246365
"9143","898483426","[Q106 on manual data sheet] Did the judge either appoint a public defender to a defendant's case, or require a defendant to hire a private attorney?","single_choice","vertical",73246365
"9144","898484315","[Q109 on manual data sheet] Did you observe any case(s) involving defendants who were not represented by attorneys?","single_choice","vertical",73246365
"9145","898485643","[Q112 on manual data sheet] Did you observe at least one pre-trial hearing?","single_choice","vertical",73246365
"9146","898485977","Did opposing counsel (who lost the hearing) state he or she would take a writ (appeal)?","single_choice","vertical",73246365
"9147","898486034","[Q112 on manual data sheet] Did you observe a second pre-trial hearing?","single_choice","vertical",73246365
"9148","898486035","[Q113 on manual data sheet] How many witnesses testified for the prosecution?","open_ended","essay",73246365
"9149","898486036","How many of the prosecution’s testifying witnesses were civilians?","open_ended","essay",73246365
"9150","898486037","How many of the prosecution’s testifying witnesses were law enforcement?","open_ended","essay",73246365
"9151","898486038","How many witnesses testified for the defense?","open_ended","essay",73246365
"9152","898486039","How did the judge rule in the hearing?","single_choice","vertical",73246365
"9153","898486040","Did opposing counsel (who lost the hearing) state he or she would take a writ (appeal)?","single_choice","vertical",73246365
"9154","898486392","[Q119 on manual data sheet] Did you observe at least one trial?","single_choice","vertical",73246365
"9155","898486454","Was it a bench or jury trial?","single_choice","vertical",73246365
"9156","898488275","[Q128 on manual data sheet] What were the criminal charges for which the defendant was being tried?","open_ended","essay",73246365
"9157","898490137","How many jurors are young (under 30)?","open_ended","essay",73246365
"9158","898490167","How many jurors are middle-aged (31-50)?","open_ended","essay",73246365
"9159","898490200","How many jurors are older (51+)?","open_ended","essay",73246365
"9160","898490784","How many jurors did you speak with?","open_ended","essay",73246365
"9161","963703521","[Q21 on manual data sheet] How many defendants are incarcerated?","open_ended","single",73246365
"9162","963704398","[Q20 on manual data sheet] How many sidebars occurred with the judge speaking with only the defense in chambers; what were the reasons explained on the record; and who initiated the sidebars?","open_ended","essay",73246365
"9163","706016045","Do you have any other comments, questions, or concerns?","open_ended","essay",56379812
"9164","706016046","Overall, are you satisfied with your experience using CWN's ""Elected Officials"" web pages, dissatisfied with it, or neither satisfied or dissatisfied with it?","single_choice","vertical",56379812
"9165","706016047","What do you like most about our new service?","open_ended","essay",56379812
"9166","706016048","How easy is it to navigate our website?","single_choice","vertical",56379812
"9167","706016049","How likely are you to recommend our website to others?","single_choice","vertical",56379812
"9168","706016051","How visually appealing is our website?","single_choice","vertical",56379812
"9169","706016052","How clear is the information available on our website?","single_choice","vertical",56379812
"9170","706017049","What is your age?","single_choice","vertical",56379812
"9171","706017050","In what ZIP code is your home located? (enter 5-digit ZIP code; for example, 70130 or 70119)","open_ended","single",56379812
"9172","706017051","Are you a registered voter?","single_choice","vertical",56379812
"9173","706018261","How interested are you in judicial elections?","single_choice","vertical",56379812
"9174","706018262","Do you expect to vote in the judicial elections this November, or not?","single_choice","vertical",56379812
"9175","706021833","Did the information presented on our website assist you in making a decision about whether or how to vote?","single_choice","vertical",56379812
"9176","746286391","Observer Name (Last, First)","open_ended","single",59772374
"9177","746286392","Date of Observation (MM/DD/YYYY)","open_ended","single",59772374
"9178","746286393","Section and Judge Observed?","single_choice","vertical",59772374
"9179","746286394","What time did you arrive at the courthouse? (Ex: 8:50 AM)","open_ended","single",59772374
"9180","746286395","What time did you leave the courthouse? (Ex: 11:38 AM)","open_ended","single",59772374
"9181","746286396","Were you able to observe court in the assigned courtroom?  If no, why not?","single_choice","vertical",59772374
"9182","746286397","Were you able to easily find the courthouse?","single_choice","vertical",59772374
"9183","746286398","Were there accurate and easy to follow signs directing public to courthouse entrance?","single_choice","vertical",59772374
"9184","746286399","As you enter courthouse, were there accurate and easy to follow signs to courtrooms and offices?","single_choice","vertical",59772374
"9185","746286400","Did you easily find the courtroom or office you needed?","single_choice","vertical",59772374
"9186","746286401","Was all signage multi-lingual / in Braille?","single_choice","vertical",59772374
"9187","746286402","Were there long lines getting through security?","single_choice","vertical",59772374
"9188","746286403","Were you protected from weather while in the security line?","single_choice","vertical",59772374
"9189","746286404","Were the restrooms clean & well maintained?","single_choice","vertical",59772374
"9190","746286405","Was the cafeteria clean / well maintained?","single_choice","vertical",59772374
"9191","746286406","Did the elevators / escalators work properly?","single_choice","vertical",59772374
"9192","746286407","Did you feel safe in the courthouse?","single_choice","vertical",59772374
"9193","746286408","Does the court provide factsheets and/or other written information that is clearly marked and accessible?","single_choice","vertical",59772374
"9194","746286409","Was access for people with disabilities available (e.g. ramps, elevators, railings, restroom facilities, etc.)?  If no, please explain.","single_choice","vertical",59772374
"9195","746286411","Is there enough seating in the courtroom?","single_choice","vertical",59772374
"9196","746286412","Is there enough space for the staff, attorneys, and Judge?","single_choice","vertical",59772374
"9197","746286413","Is the courtroom clean / well maintained?","single_choice","vertical",59772374
"9198","746286414","Is the courtroom well lighted?","single_choice","vertical",59772374
"9199","746286415","Is the courtroom temperature comfortable (re: heat or a/c)?","single_choice","vertical",59772374
"9200","746286416","Does the judge have a private entrance to the courtroom?","single_choice","vertical",59772374
"9201","746286417","Is there sufficient distance between the parties and the Judge?","single_choice","vertical",59772374
"9202","746286418","Is there a safe distance between the parties, witnesses, and the public in the event an argument occurs?","single_choice","vertical",59772374
"9203","746286419","What time did the Judge first take the bench?  (Ex: 8:58 AM; do not complete if unsure)","open_ended","single",59772374
"9204","746286420","How many testifying law enforcement officers (not including those providing inmate transportation or courtroom security) were waiting in the courtroom for the Judge to begin court?","open_ended","single",59772374
"9205","746286421","Did the Judge attempt to promptly hear the cases involving uniformed police officers present in court?","single_choice","vertical",59772374
"9206","746286422","Did the Judge welcome - or introduce him/herself to - the public at the beginning of court?","single_choice","vertical",59772374
"9207","746286423","Did the Judge apologize for any delay in starting?","single_choice","vertical",59772374
"9208","746286424","Was court etiquette and rules clearly posted or explained by the Judge or court staff before court began?","single_choice","vertical",59772374
"9209","746286425","Did the Judge or court staff provide an explanation for the order in which cases would be called?","single_choice","vertical",59772374
"9210","746286426","How many delays occurred during court? (i.e. brief delays, not continuances to another day)","open_ended","single",59772374
"9211","746286427","Estimate the total length of the delays (in minutes):","open_ended","single",59772374
"9212","746286428","Did the Judge explain to the public the reason for any delays?   If so, what did he/she say?","single_choice","vertical",59772374
"9213","746286429","How many sidebars occurred while you were observing court?                                                                                ","open_ended","single",59772374
"9214","746286430","Did the Judge or attorneys explain on the record the results of the sidebars?","single_choice","vertical",59772374
"9215","746286431","Did the Judge ask each defendant if he or she had enough time to discuss the case with counsel before sentencing?","single_choice","vertical",59772374
"9216","746286432","Were Defendants offered the opportunity to speak or ask questions before getting sentenced?","single_choice","vertical",59772374
"9217","746286433","Did the Judge explain the sentences &/or orders he or she imposed in plain English?","single_choice","vertical",59772374
"9218","746286434","Did the Judge ask each defendant if he or she understood the sentence, or to repeat his/her understanding of the sentence?","single_choice","vertical",59772374
"9219","746286435","Could you clearly hear the court proceedings?  If not, why not?<br>","single_choice","vertical",59772374
"9220","746286436","Was an interpreter requested at any time?","single_choice","vertical",59772374
"9221","746286437","If an interpreter was requested, was one made available?","single_choice","vertical",59772374
"9222","746286438","Trial in Progress - How many cases total were continued to another day by the Court due to a trial that was already in progress?","open_ended","single",59772374
"9223","746286439","Jury Unavailable - How many cases total were continued to another day by the Court due to a lack of jurors?","open_ended","single",59772374
"9224","746286440","Court Closed - How many cases total were continued to another day by the Court due to the courtroom being closed for the day?","open_ended","single",59772374
"9225","746286441","State: Attorney unavailable / unprepared - How many cases total were continued to another day by the State due to the Assistant District Attorney being unavailable or unprepared?","open_ended","single",59772374
"9226","746286442","State: Other Witness Unavailable - How many cases total were continued to another day by the State due to a state witness who was not a law enforcement officer being unavailable?","open_ended","single",59772374
"9227","746286443","State Owes Discovery - How many cases total were continued to another day by the State due to the State owing the Defense additional discovery?","open_ended","single",59772374
"9228","746286444","State Failure to Writ DEF - How many cases total were continued to another day by the State due to the State's failure to request that an in-custody defendant be brought to court?","open_ended","single",59772374
"9229","746286445","Defense: Defense Attorney Unavailable / Unprepared - How many cases total were continued to another day by the Defense due to the defense attorney being unavailable or unprepared?","open_ended","single",59772374
"9230","746286446","Defense Witness Unavailable - How many cases total were continued to another day by the Defense due to a defense witness being unavailable?","open_ended","single",59772374
"9231","746286447","Defense Attorney No Show - How many cases total were continued to another day by the Defense due to the defense attorney's failure to appear in court?","open_ended","single",59772374
"9232","746286448","New Defense Counsel - How many cases total were continued to another day by the Defense due to a recent or upcoming change in defense counsel?","open_ended","single",59772374
"9233","746286449","Defense Owes Discovery - How many cases total were continued to another day by the Defense due to the Defense owing the State additional discovery?","open_ended","single",59772374
"9234","746286450","Defendant's Failure to Appear - How many cases total were continued to another day by the Defense due to the defendant's failure to appear, when the defendant was not in custody?","open_ended","single",59772374
"9235","746286451","Other: Failure to Produce Defendant - How many cases total were continued to another day due to the failure to produce a defendant who is in custody?","open_ended","single",59772374
"9236","746286452","Other: Joint Continuances - How many total cases were continued to another day due to a joint continuance request by both the State and the Defense?","open_ended","single",59772374
"9237","746286453","PGAC - How many cases reached final disposition today as a result of the defendant pleading guilty as charged?","open_ended","single",59772374
"9238","746286454","PGLC - How many cases reached final disposition today as a result of the defendant pleading guilty to lesser charges?","open_ended","single",59772374
"9239","746286455","Court Dismissal - How many cases reached final disposition today as a result of the Court dismissing or quashing the charge(s)?","open_ended","single",59772374
"9240","746286456","NP - How many cases reached final disposition today as a result of the State dismissing (nolle prosequi) the charge(s)?","open_ended","single",59772374
"9241","746286457","FGAC (Bench) - How many cases reached final disposition today as a result of the Court finding the defendant guilty as charged in a bench (non-jury) trial?","open_ended","single",59772374
"9242","746286458","FGLC (bench) - How many cases reached final disposition today as a result of the Court finding the defendant guilty of lesser charges in a bench (non-jury) trial?","open_ended","single",59772374
